unique_id,ds,y
08_35,2016-10-17,0.0
08_35,2016-10-24,0.0
08_35,2016-10-31,0.0
08_35,2016-11-07,0.0
08_35,2016-11-14,0.0
08_35,2016-11-21,0.0
08_35,2016-11-28,0.0
08_35,2016-12-05,0.0
08_35,2016-12-12,0.0
08_35,2016-12-19,0.0
08_35,2016-12-26,0.0
08_35,2017-01-02,0.0
08_35,2017-01-09,0.0
08_35,2017-01-16,0.0
08_35,2017-01-23,0.0
08_35,2017-01-30,16.25
08_35,2017-02-06,1.3
08_35,2017-02-13,0.0
08_35,2017-02-20,0.4669999999999999
08_35,2017-02-27,0.117
08_35,2017-03-06,0.0
08_35,2017-03-13,18.0
08_35,2017-03-20,0.0
08_35,2017-03-27,0.0
08_35,2017-04-03,0.1
08_35,2017-04-10,0.0
08_35,2017-04-17,0.0
08_35,2017-04-24,0.125
08_35,2017-05-01,0.0
08_35,2017-05-08,0.1
08_35,2017-05-15,0.1
08_35,2017-05-22,0.0
08_35,2017-05-29,0.0
08_35,2017-06-05,28.7
08_35,2017-06-12,1.8
08_35,2017-06-19,0.0
08_35,2017-06-26,10.975
08_35,2017-07-03,0.1
08_35,2017-07-10,0.0
08_35,2017-07-17,7.513
08_35,2017-07-24,17.099999999999998
08_35,2017-07-31,0.0
08_35,2017-08-07,22.55
08_35,2017-08-14,0.0
08_35,2017-08-21,16.55
08_35,2017-08-28,12.275
08_35,2017-09-04,0.0
08_35,2017-09-11,0.0
08_35,2017-09-18,0.0
08_35,2017-09-25,0.25
08_35,2017-10-02,0.0
08_35,2017-10-09,17.8
08_35,2017-10-16,0.0
08_35,2017-10-23,0.0
08_35,2017-10-30,0.0
08_35,2017-11-06,0.0
08_35,2017-11-13,6.3
08_35,2017-11-20,0.15
08_35,2017-11-27,0.0
08_35,2017-12-04,0.125
08_35,2017-12-11,0.0
08_35,2017-12-18,0.0
08_35,2017-12-25,0.0
08_35,2018-01-01,0.0
08_35,2018-01-08,0.0
08_35,2018-01-15,8.4
08_35,2018-01-22,0.0
08_35,2018-01-29,7.575
08_35,2018-02-05,0.2
08_35,2018-02-12,6.550000000000001
08_35,2018-02-19,0.0
08_35,2018-02-26,9.125
08_35,2018-03-05,0.0
08_35,2018-03-12,18.85
08_35,2018-03-19,0.35
08_35,2018-03-26,3.05
08_35,2018-04-02,21.933
08_35,2018-04-09,0.0
08_35,2018-04-16,1.143
08_35,2018-04-23,0.675
08_35,2018-04-30,0.0
08_35,2018-05-07,0.651
08_35,2018-05-14,0.0
08_35,2018-05-21,0.0
08_35,2018-05-28,0.0
08_35,2018-06-04,0.0
08_35,2018-06-11,16.2
08_35,2018-06-18,0.0
08_35,2018-06-25,0.0
08_35,2018-07-02,0.0
08_36,2016-08-29,0.0
08_36,2016-09-05,0.0
08_36,2016-09-12,0.0
08_36,2016-09-19,0.0
08_36,2016-09-26,0.0
08_36,2016-10-03,0.0
08_36,2016-10-10,0.0
08_36,2016-10-17,0.0
08_36,2016-10-24,0.0
08_36,2016-10-31,0.0
08_36,2016-11-07,0.0
08_36,2016-11-14,0.0
08_36,2016-11-21,0.0
08_36,2016-11-28,0.0
08_36,2016-12-05,0.0
08_36,2016-12-12,0.0
08_36,2016-12-19,0.0
08_36,2016-12-26,0.0
08_36,2017-01-02,0.0
08_36,2017-01-09,0.0
08_36,2017-01-16,0.0
08_36,2017-01-23,0.0
08_36,2017-01-30,0.0
08_36,2017-02-06,10.475
08_36,2017-02-13,25.4
08_36,2017-02-20,0.175
08_36,2017-02-27,0.317
08_36,2017-03-06,0.0
08_36,2017-03-13,8.45
08_36,2017-03-20,0.0
08_36,2017-03-27,0.0
08_36,2017-04-03,0.0
08_36,2017-04-10,0.0
08_36,2017-04-17,0.167
08_36,2017-04-24,12.842
08_36,2017-05-01,0.1
08_36,2017-05-08,0.0
08_36,2017-05-15,0.0
08_36,2017-05-22,0.0
08_36,2017-05-29,0.0
08_36,2017-06-05,0.0
08_36,2017-06-12,0.2
08_36,2017-06-19,0.0
08_36,2017-06-26,0.0
08_36,2017-07-03,7.513
08_36,2017-07-10,0.0
08_36,2017-07-17,7.513
08_36,2017-07-24,0.4
08_36,2017-07-31,0.0
08_36,2017-08-07,0.0
08_36,2017-08-14,7.513
08_36,2017-08-21,1.3
08_36,2017-08-28,0.0
08_36,2017-09-04,0.0
08_36,2017-09-11,0.0
08_36,2017-09-18,54.2
08_36,2017-09-25,0.0
08_36,2017-10-02,8.213000000000001
08_36,2017-10-09,0.0
08_36,2017-10-16,0.0
08_36,2017-10-23,0.0
08_36,2017-10-30,0.0
08_36,2017-11-06,0.0
08_36,2017-11-13,51.7
08_36,2017-11-20,0.4
08_36,2017-11-27,0.125
08_36,2017-12-04,0.0
08_36,2017-12-11,9.6
08_36,2017-12-18,0.4
08_36,2017-12-25,0.0
08_36,2018-01-01,0.0
